sentiment,tweet,unit_id,golden,unit_state,trusted_judgments,last_judgment_at,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
negative,@AmericanAir I responded. Your info different than your customer service line,681677674,FALSE,finalized,3,2/25/15 19:30,1,Customer Service Issue,1,American,NA,tennesseejc,NA,0,NA,2/23/15 23:41,570126e12,"las vegas/nashville, TN",Central Time (US & Canada)
neutral,@AmericanAir done,681677675,FALSE,finalized,3,2/25/15 19:16,0.6807,NA,0,American,NA,tennesseejc,NA,0,NA,2/23/15 23:36,570125e12,"las vegas/nashville, TN",Central Time (US & Canada)
negative,"@AmericanAir will not help us on the phone, at the gate or in checkin. I book travel for clients and cannot believe the lack of service",681677676,FALSE,finalized,3,2/25/15 19:11,1,Customer Service Issue,1,American,NA,mycreativespark,NA,0,NA,2/23/15 23:31,570124e12,Ohio,Quito
negative,"@AmericanAir no no no, YOU DM me, I pay you money and you want to me to reach out to you for help? How about the other way around",681677677,FALSE,finalized,3,2/25/15 19:02,1,Can't Tell,0.6981,American,NA,GarrettBogar,NA,0,NA,2/23/15 23:30,570123e12,NA,NA
negative,@AmericanAir I had a 6am flight I can get no rest because I have to wait another 2 hours to receive an automated phone call. #neveragain,681677678,FALSE,finalized,3,2/25/15 19:33,1,Customer Service Issue,0.6343,American,NA,tennesseejc,NA,0,NA,2/23/15 23:29,570123e12,"las vegas/nashville, TN",Central Time (US & Canada)
negative,@AmericanAir does not know the meaning of customer service. Nightmare. Paid for direct flight. Bumped to Dallas. Flight Cancelled Flighted. Terrible,681677679,FALSE,finalized,3,2/25/15 19:33,1,Customer Service Issue,0.6343,American,NA,mycreativespark,NA,0,NA,2/23/15 23:29,570123e12,Ohio,Quito
negative,@AmericanAir that's absolutely horrible customer service. The person supposed to call me can't immediately call back when disconnected???,681677680,FALSE,finalized,3,2/25/15 19:22,1,Customer Service Issue,1,American,NA,tennesseejc,NA,0,NA,2/23/15 23:28,570123e12,"las vegas/nashville, TN",Central Time (US & Canada)
neutral,@AmericanAir will do. I also passed the website around to other passengers.,681677681,FALSE,finalized,3,2/25/15 18:56,0.6739,NA,NA,American,NA,Steponme,NA,0,NA,2/23/15 23:28,570123e12,"Moore, OK & Woodway, TX",Central Time (US & Canada)
negative,@AmericanAir my flight was Cancelled Flightled I called they said they'd call back in 1:36. They did And hung up now saying I have to wait 2 hrs!!,681677682,FALSE,finalized,3,2/25/15 19:06,1,Cancelled Flight,0.6493,American,NA,tennesseejc,NA,0,NA,2/23/15 23:28,570123e12,"las vegas/nashville, TN",Central Time (US & Canada)
negative,@AmericanAir *does = doesn't,681677683,FALSE,finalized,3,2/25/15 19:46,0.6537,Can't Tell,0.3504,American,NA,sherscott,NA,0,NA,2/23/15 23:28,570123e12,Houston,Central Time (US & Canada)
negative,@AmericanAir Okay... If someone does it look for it now my fear is it will be lost forever. It's a very small item.,681677684,FALSE,finalized,3,2/25/15 19:15,0.6506,Lost Luggage,0.6506,American,NA,sherscott,NA,0,NA,2/23/15 23:27,570123e12,Houston,Central Time (US & Canada)
negative,@AmericanAir what kind if airlines do you guys run? The people that got in line first received hotel vouchers? Terrible customer service!,681677685,FALSE,finalized,3,2/25/15 19:10,1,Customer Service Issue,1,American,NA,danilo23donna,NA,0,NA,2/23/15 23:24,570122e12,NA,NA
negative,"@AmericanAir @emxlyy ""The wheel was broken when we got it. We swear.""",681677686,FALSE,finalized,3,2/25/15 18:52,1,Can't Tell,0.3699,American,NA,ninjamagic17,NA,0,NA,2/23/15 23:22,570122e12,NA,NA
negative,@AmericanAir Cancelled Flightled flight from fresno then rebooked for LAX now flight Cancelled Flightled again and its midnight with no more hotel available???,681677687,FALSE,finalized,3,2/25/15 19:07,1,Cancelled Flight,1,American,NA,danilo23donna,NA,0,NA,2/23/15 23:22,570122e12,NA,NA
negative,@AmericanAir I'll give a reward for whoever finds and returns to me on Thurs when I fly back thru @dfwairport. I ÔøΩÔøΩ_ÔøΩÔøΩÔøΩ these earrings!!,681677688,FALSE,finalized,3,2/25/15 19:24,0.6743,Lost Luggage,0.3412,American,NA,sherscott,NA,0,NA,2/23/15 23:21,570121e12,Houston,Central Time (US & Canada)
negative,"@AmericanAir checked in at Des Moines, lay over in ORD, final destination Austin, Texas.  Baggage was only checked to ORD.",681677689,FALSE,finalized,3,2/25/15 18:53,0.6741,Lost Luggage,0.338,American,NA,andrearochford,NA,0,"[30.32398902, -97.71081198]",2/23/15 23:14,570119e12,USA,NA
neutral,@AmericanAir and btwn gate a8 &amp; a15 I lost a diamond earring #dayjustgotWORSE! Pls have maintenance look for it!! http://t.co/UieSR3GHHO,681677690,FALSE,finalized,3,2/25/15 19:10,0.6687,NA,0,American,NA,sherscott,NA,0,NA,2/23/15 23:10,570119e12,Houston,Central Time (US & Canada)
neutral,"@AmericanAir we then had to deplane, and change planes.",681677691,FALSE,finalized,3,2/25/15 18:55,0.6855,NA,0,American,NA,Steponme,NA,0,"[32.91792297, -97.00367737]",2/23/15 23:02,570117e12,"Moore, OK & Woodway, TX",Central Time (US & Canada)
negative,"@AmericanAir you guys Cancelled Flightled my flight for today and booked me for tomorrow, so unfortunately i have rebooked. Thanks",681677692,FALSE,finalized,3,2/25/15 18:54,1,Cancelled Flight,1,American,NA,UncleDomDom,NA,0,NA,2/23/15 23:02,570116e12,NA,Eastern Time (US & Canada)
negative,"@AmericanAir after running from one flight, because we had 10 mins, to our next flight, we then sat on our plane for an hour.",681677693,FALSE,finalized,3,2/25/15 19:02,1,Late Flight,1,American,NA,Steponme,NA,0,"[32.91792297, -97.00367737]",2/23/15 23:01,570116e12,"Moore, OK & Woodway, TX",Central Time (US & Canada)
positive,@AmericanAir but your flight crews &amp; ground crews have handled situation well. Texting notification let me catch a few winks during delay.,681677694,FALSE,finalized,3,2/25/15 19:25,0.6515,NA,NA,American,NA,sherscott,NA,0,NA,2/23/15 23:00,570116e12,Houston,Central Time (US & Canada)
positive,@AmericanAir Thx! I hope so. IAH to DFW to OKC has turned out to be a LONG trip today and I have to work tomorrow.,681677695,FALSE,finalized,3,2/25/15 18:46,0.6543,NA,NA,American,NA,sherscott,NA,0,NA,2/23/15 22:58,570116e12,Houston,Central Time (US & Canada)
negative,@AmericanAir I understand that but I'm hoping I can rectify this in advance. I would call but I am in AUH. I just need my one checked bag.,681677696,FALSE,finalized,3,2/25/15 19:24,0.7148,Customer Service Issue,0.3889,American,NA,uneek1908,NA,0,NA,2/23/15 22:57,570115e12,The Great State of TEXAS,Central Time (US & Canada)
negative,"@AmericanAir yeah, buy me a @Delta plane ticket from San Diego to Detroit so I can fly one of their planes home tomorrow",681677697,FALSE,finalized,3,2/25/15 19:02,0.6953,Cancelled Flight,0.3628,American,NA,UncleDomDom,NA,0,NA,2/23/15 22:57,570115e12,NA,Eastern Time (US & Canada)
negative,"@AmericanAir nothing to do with Mother Nature, more like poor commutation.",681677698,FALSE,finalized,3,2/25/15 19:22,1,Customer Service Issue,1,American,NA,Steponme,NA,0,"[32.91792297, -97.00367737]",2/23/15 22:54,570114e12,"Moore, OK & Woodway, TX",Central Time (US & Canada)
negative,@AmericanAir is the worst airline in the entire world. I only flew them because I had to and it was the nightmare I knew it would be.,681677699,FALSE,finalized,3,2/25/15 19:15,1,Can't Tell,1,American,NA,UncleDomDom,NA,0,NA,2/23/15 22:44,570112e12,NA,Eastern Time (US & Canada)
negative,@AmericanAir hey! I have a name issue on my reservation can you help?,681677700,FALSE,finalized,3,2/25/15 19:20,0.6758,Flight Booking Problems,0.6758,American,NA,meg4miles,NA,0,NA,2/23/15 22:39,570111e12,N to da Y to da C,NA
negative,@AmericanAir I DM'd you,681677701,FALSE,finalized,3,2/25/15 18:52,0.6603,Can't Tell,0.6603,American,NA,meg4miles,NA,0,NA,2/23/15 22:35,57011e13,N to da Y to da C,NA
positive,@AmericanAir thank you! My lost item was located at ORD and is being returned to me.,681677702,FALSE,finalized,3,2/25/15 19:16,1,NA,NA,American,NA,jbs94123,NA,0,NA,2/23/15 22:30,570109e12,NA,Pacific Time (US & Canada)
negative,Why doesn't @AmericanAir provide a means for dialogue?  What is the fear that drives this decision?  #worstcustomerserviceever,681677703,FALSE,finalized,3,2/25/15 19:22,1,Customer Service Issue,1,American,NA,richfreed,NA,1,NA,2/23/15 22:21,570106e12,NA,NA
negative,"@AmericanAir 2284, four hours Late Flightrs and we are finally flying out...too bad I missed my event",681677704,FALSE,finalized,3,2/25/15 19:11,1,Late Flight,1,American,NA,JamiraBurley,NA,0,NA,2/23/15 22:21,570106e12,Living my dreams in motion,Central Time (US & Canada)
negative,@AmericanAir please allow me to speak with someone. A dialogue would solve this issue better and faster than emailing.,681677705,FALSE,finalized,3,2/25/15 19:07,1,Customer Service Issue,1,American,NA,richfreed,NA,1,NA,2/23/15 22:19,570106e12,NA,NA
negative,@AmericanAir it's not only my bag...it's the complete lack of respect when I called. I was hung up on. And it is my daughters bag,681677706,FALSE,finalized,3,2/25/15 19:11,1,Lost Luggage,1,American,NA,pattiylandry,NA,1,NA,2/23/15 22:19,570106e12,NA,Hawaii
negative,"@AmericanAir If SNA curfew causes diversion, do you provide transportation from LAX? On AA1237 now, pilot not sure if we have time.",681677707,FALSE,finalized,3,2/25/15 19:03,0.6258,longlines,0.3217,American,NA,TweetyDave,NA,0,NA,2/23/15 22:12,570104e12,NA,Central Time (US & Canada)
negative,Why doesn't @AmericanAir allow for conversations between upset customers and their customer service?  #worstcustomerserviceever,681677708,FALSE,finalized,3,2/25/15 19:11,0.6568,Customer Service Issue,0.6568,American,NA,richfreed,NA,1,NA,2/23/15 22:10,570104e12,NA,NA
negative,@AmericanAir  it's not cool that my flight was Cancelled Flightled after sitting on the plane for over an hour. _ÔøΩÔøΩ__ÔøΩÔøΩÔøΩÔøΩÔøΩÔøΩÔøΩÔøΩÔøΩ #notahappycustomer #leavingtomm,681677709,FALSE,finalized,3,2/25/15 19:18,1,Cancelled Flight,1,American,NA,HeatPrincess305,NA,0,"[42.01578804, -87.68332344]",2/23/15 22:08,570103e12,MIA || CHI || NYC,Eastern Time (US & Canada)
negative,"@AmericanAir no, you should do something about everything happened yesterday...",681677710,FALSE,finalized,3,2/25/15 19:34,1,Can't Tell,0.649,American,NA,LeluBlesa,NA,0,NA,2/23/15 22:07,570103e12,NA,Buenos Aires
neutral,@AmericanAir  and I forgot about that lounge!_ÔøΩÔøΩÔøΩ,681677711,FALSE,finalized,3,2/25/15 19:10,0.6464,NA,0,American,NA,The_Playmaker20,NA,0,NA,2/23/15 22:05,570102e12,NA,NA
negative,"@AmericanAir Thanks! Bleh, disconnected! Let's try this again!!",681677712,FALSE,finalized,3,2/25/15 18:52,1,Customer Service Issue,0.6451,American,NA,CinemaTim,NA,0,NA,2/23/15 22:04,570102e12,Founder of #MovieChurch,Central Time (US & Canada)
positive,@AmericanAir appreciate it!!,681677713,FALSE,finalized,3,2/25/15 19:12,1,NA,NA,American,NA,Luke_Asper,NA,0,"[32.89959729, -97.03558888]",2/23/15 22:03,570102e12,luke.asper@gmail.com,Central Time (US & Canada)
positive,"@AmericanAir I love the Admiral Clubs! Thanks, hey can you follow me?",681677714,FALSE,finalized,3,2/25/15 19:34,0.6534,NA,NA,American,NA,The_Playmaker20,NA,0,NA,2/23/15 22:03,570102e12,NA,NA
neutral,@AmericanAir - Reference number to this request: 1-3001408092,681677715,FALSE,finalized,3,2/25/15 19:39,0.6685,NA,0,American,NA,JTWolf7,NA,0,NA,2/23/15 22:03,570102e12,"Stamford, CT",Pacific Time (US & Canada)
positive,"@AmericanAir just curious. Thanks for the response as always, good or bad. Better than your competition.",681677716,FALSE,finalized,3,2/25/15 19:25,1,NA,NA,American,NA,MDTwankyTwank,NA,0,NA,2/23/15 22:02,570102e12,"Greenbow, Alabama",NA
negative,@AmericanAir  your customer service is deplorable. I am disgusted in your company and the ignorant people on the phones for lost baggage.,681677717,FALSE,finalized,3,2/25/15 19:00,1,Customer Service Issue,1,American,NA,pattiylandry,NA,1,NA,2/23/15 22:02,570101e12,NA,Hawaii
negative,@AmericanAir were stuck on a plane in Dallas that's supposed to be going to Okc. There's an issue w/ the plane. Any idea on how much longer?,681677718,FALSE,finalized,3,2/25/15 19:03,1,Bad Flight,0.3574,American,NA,HaleyHadlock,NA,0,NA,2/23/15 22:02,570101e12,NA,NA
negative,@AmericanAir - thanks. She submitted a damaged bag complaint online...is there anything else we can do? #goodcustomerservice,681677719,FALSE,finalized,3,2/25/15 19:14,0.3394,Damaged Luggage,0.3394,American,NA,JTWolf7,NA,0,NA,2/23/15 22:01,570101e12,"Stamford, CT",Pacific Time (US & Canada)
positive,@AmericanAir Thanks!,681677720,FALSE,finalized,3,2/25/15 19:31,1,NA,NA,American,NA,lballsy,NA,0,NA,2/23/15 22:00,570101e12,NA,Hawaii
negative,@AmericanAir they responded. I can't respond to their response. Nor can I speak with someone. #worstcustomerserviceever,681677721,FALSE,finalized,3,2/25/15 18:59,1,Customer Service Issue,1,American,NA,richfreed,NA,0,NA,2/23/15 22:00,570101e12,NA,NA
positive,@AmericanAir thanks  you always be my airline of choice when possible,681677722,FALSE,finalized,3,2/25/15 18:56,1,NA,NA,American,NA,emrey35,NA,0,NA,2/23/15 22:00,570101e12,College Station,NA
negative,@AmericanAir gate agents disappeared and customer service agents were miserable and unhelpful. #letdown #neveragain,681677723,FALSE,finalized,3,2/25/15 18:55,1,Customer Service Issue,0.6453,American,NA,faisal_tayebjee,NA,0,NA,2/23/15 22:00,570101e12,NA,Dublin
negative,@AmericanAir Who do I report missing baggage to when baggage claim leaves before midnight?,681677724,FALSE,finalized,3,2/25/15 19:07,1,Lost Luggage,1,American,NA,CinemaTim,NA,0,NA,2/23/15 21:57,5701e14,Founder of #MovieChurch,Central Time (US & Canada)
negative,.@AmericanAir how about connecting me with a customer service rep? I'd rather speak to a person than a computer. Thanks!,681677725,FALSE,finalized,3,2/25/15 19:19,1,Customer Service Issue,1,American,NA,alexbuffer,NA,0,NA,2/23/15 21:56,5701e14,district of columbia,Central Time (US & Canada)
negative,@AmericanAir TSA. When I tried to check in the things I've bought your people told me it was Late Flight to do it. So... I want my things back,681677726,FALSE,finalized,3,2/25/15 19:11,1,Customer Service Issue,0.6748,American,NA,LeluBlesa,NA,0,NA,2/23/15 21:56,5701e14,NA,Buenos Aires
negative,"@AmericanAir arrived +-10pm eastern. Had to deplane on the CRJs airstairs to an icy Tarmac. Valet bags sent to carousel, so it was 10:20pm.",681677727,FALSE,finalized,3,2/25/15 19:11,0.6789,Can't Tell,0.367,American,NA,nf14jk,NA,0,NA,2/23/15 21:55,5701e14,NA,NA
positive,"@AmericanAir attended to and corrected my complaints via Twitter. Whoa. This is the brave, new world we live in. Thank you, American Air :)",681677728,FALSE,finalized,3,2/25/15 19:00,1,NA,NA,American,NA,samcurly,NA,0,NA,2/23/15 21:55,5701e14,LA,Pacific Time (US & Canada)
negative,"@AmericanAir couldn't get anyone on the phone all day, the flight you rebooked had me missing a conference.We won't be on flt 1568 tomorrow.",681677729,FALSE,finalized,3,2/25/15 19:00,1,Customer Service Issue,0.6453,American,NA,Dani_Haigh,NA,0,"[40.7786084, -73.94979947]",2/23/15 21:54,5701e14,"New York, NY",Quito
negative,@AmericanAir @united @SpiritAirPR  @Fioretti2ndWard @ChicagosMayor @garcia4chicago BS that #Noise #Late Flight #NoRahm http://t.co/CFzdJmn0uI,681677730,FALSE,finalized,3,2/25/15 19:02,0.6562,Can't Tell,0.3352,American,NA,FAiRChicago,NA,0,"[41.98051682, -87.73798602]",2/23/15 21:50,570098e12,"Chicago, IL",NA
negative,@AmericanAir It's sad how I can't afford any long distance trips though. :/,681677731,FALSE,finalized,3,2/25/15 19:18,0.6576,Can't Tell,0.3723,American,NA,Roope00,NA,0,NA,2/23/15 21:47,570098e12,WARNING: Explicit language,Helsinki
positive,@AmericanAir btw you guys should consider making a lounge at Austin Intl. airport! Very popuLate Flightd area! Will help the company for sure_ÔøΩÔøΩÔøΩ,681677732,FALSE,finalized,3,2/25/15 19:24,0.6883,NA,NA,American,NA,The_Playmaker20,NA,0,NA,2/23/15 21:46,570098e12,NA,NA
negative,"@djevolutionhd As an EP who travels 125K+ miles a yr with @AmericanAir , I would expect more from them than this horrible travel experience",681677733,FALSE,finalized,3,2/25/15 19:10,1,Flight Booking Problems,0.34,American,NA,carlw1980,NA,0,NA,2/23/15 21:46,570097e12,NA,NA
neutral,@AmericanAir Are you expecting any delays out of #DFW tomorrow morning?,681677734,FALSE,finalized,3,2/25/15 19:09,1,NA,NA,American,NA,lballsy,NA,0,NA,2/23/15 21:46,570097e12,NA,Hawaii
negative,@AmericanAir that was the worst customer service experience ever. Too bad for you I'm a lawyer. Enjoy my wrath.,681677735,FALSE,finalized,3,2/25/15 19:01,1,Customer Service Issue,1,American,NA,sirblacktoast,NA,0,NA,2/23/15 21:45,570097e12,NA,NA
negative,@AmericanAir it's beyond complicated now and it feels like when I used to fly with United. Platinum means nothing.,681677736,FALSE,finalized,3,2/25/15 19:08,0.6948,Can't Tell,0.3722,American,NA,KyleKaplan,NA,0,NA,2/23/15 21:45,570097e12,"iPhone: 40.829401,-73.926223",Pacific Time (US & Canada)
negative,@AmericanAir I look forward to hearing back and hope that my next trip will not be like this,681677737,FALSE,finalized,3,2/25/15 19:01,0.7002,Can't Tell,0.7002,American,NA,emrey35,NA,0,NA,2/23/15 21:44,570097e12,College Station,NA
neutral,@AmericanAir Oh trust me. I am in love. It is so beautiful!,681677738,FALSE,finalized,3,2/25/15 19:23,0.673,NA,NA,American,NA,FOHeming,NA,0,NA,2/23/15 21:39,570096e12,Left hand seat in flightdeck,London
neutral,@AmericanAir followed!  Sure hope you can help!,681677739,FALSE,finalized,3,2/25/15 19:06,0.3421,NA,0,American,NA,talonclaw126,NA,0,NA,2/23/15 21:38,570095e12,NA,NA
positive,"@AmericanAir @BoeingAirplanes I really would love to experience first class on that plane,looks stunning!",681677740,FALSE,finalized,3,2/25/15 19:11,1,NA,NA,American,NA,Roope00,NA,0,NA,2/23/15 21:37,570095e12,WARNING: Explicit language,Helsinki
positive,"@AmericanAir I love the service and cheap upgrades American Provides! One of the best airlines ever! good food, good seats, amazing thanks!",681677741,FALSE,finalized,3,2/25/15 19:11,1,NA,NA,American,NA,The_Playmaker20,NA,0,NA,2/23/15 21:37,570095e12,NA,NA
negative,@AmericanAir - you broke my sick wife's luggage handle going from JFK to LAX...she had to drag her bag thru the airport! #customerservice,681677742,FALSE,finalized,3,2/25/15 19:15,1,Damaged Luggage,0.6788,American,NA,JTWolf7,NA,0,NA,2/23/15 21:35,570095e12,"Stamford, CT",Pacific Time (US & Canada)
positive,@AmericanAir @gerri_elliott You will!! Every chance I get! Thanks for keeping me Exec Platinum.,681677743,FALSE,finalized,3,2/25/15 19:05,1,NA,NA,American,NA,gerri_elliott,NA,0,NA,2/23/15 21:33,570094e12,NA,NA
negative,@AmericanAir no not yet. Waiting now to be connected to an agent,681677744,FALSE,finalized,3,2/25/15 19:04,0.6553,Customer Service Issue,0.6553,American,NA,marcy_test,NA,0,NA,2/23/15 21:31,570094e12,Arlington VA,NA
negative,@AmericanAir when should i expect a response from customer relations,681677745,FALSE,finalized,3,2/25/15 19:09,1,Customer Service Issue,1,American,NA,emrey35,NA,0,NA,2/23/15 21:31,570094e12,College Station,NA
neutral,@AmericanAir no not yet. Waiting to be connected to an agent,681677746,FALSE,finalized,3,2/25/15 19:14,0.6907,NA,0,American,NA,marcy_test,NA,0,NA,2/23/15 21:30,570093e12,Arlington VA,NA
negative,"@AmericanAir glad that you WANTED to help me, but you didn't. Have an agent call me before I rant about shitty service every day",681677747,FALSE,finalized,3,2/25/15 19:10,1,Customer Service Issue,1,American,NA,GarrettBogar,NA,0,NA,2/23/15 21:27,570093e12,NA,NA
negative,@AmericanAir There are only 24 hours to Cancelled Flight or change itineraries booked online and that 24 hours is just about over. Impossible scenario,681677748,FALSE,finalized,3,2/25/15 19:51,1,Flight Booking Problems,0.6527,American,NA,samcurly,NA,0,NA,2/23/15 21:27,570093e12,LA,Pacific Time (US & Canada)
negative,@AmericanAir there are no more flights via united when I arrive to DFW and my car is parked at IAH _ÔøΩÔøΩÔøΩ,681677749,FALSE,finalized,3,2/25/15 18:53,0.6705,Cancelled Flight,0.3363,American,NA,uneek1908,NA,0,NA,2/23/15 21:25,570092e12,The Great State of TEXAS,Central Time (US & Canada)
negative,"@AmericanAir your online site doesn't have flights listed in chronological order, resulting in a mis-purchase. Anything that can be done?",681677750,FALSE,finalized,3,2/25/15 19:07,1,Flight Booking Problems,0.6527,American,NA,Onna_Del_Rey,NA,0,NA,2/23/15 21:25,570092e12,"Cincity, âù_ï¸èhio",Eastern Time (US & Canada)
positive,@AmericanAir I FOUND MY FOOTAGE!! :D I am so so happy.,681677751,FALSE,finalized,3,2/25/15 18:52,1,NA,NA,American,NA,FOHeming,NA,0,NA,2/23/15 21:25,570092e12,Left hand seat in flightdeck,London
neutral,@AmericanAir well we cleared customs in AUH. I need to get to IAH after I arrive in DFW. Is it possible to retrieve my luggage in IAD?,681677752,FALSE,finalized,3,2/25/15 19:27,1,NA,NA,American,NA,uneek1908,NA,0,NA,2/23/15 21:18,57009e13,The Great State of TEXAS,Central Time (US & Canada)
neutral,"@AmericanAir I will and I will share with many, many others. #filmcrew #media @WSJ @nytimes @latimes @chicagotribune",681677753,FALSE,finalized,3,2/25/15 18:58,1,NA,NA,American,NA,CineDrones,NA,0,NA,2/23/15 21:18,57009e13,"Orlando, FL",Eastern Time (US & Canada)
neutral,@AmericanAir tell me you can get me to ABI earlier than 8 pm tomorrow,681677754,FALSE,finalized,3,2/25/15 19:01,0.6799,NA,0,American,NA,talonclaw126,NA,0,NA,2/23/15 21:18,57009e13,NA,NA
negative,@AmericanAir #2298. Everyone else  was outstanding.,681677755,FALSE,finalized,3,2/25/15 18:47,0.6945,Can't Tell,0.363,American,NA,Lauren_Nann,NA,0,"[40.77382001, -73.87315003]",2/23/15 21:11,570089e12,"Harrison, New York",Eastern Time (US & Canada)
negative,@AmericanAir the last was 2339 dfw to ord. Not weather reLate Flightd... Austin leg delayed as well,681677756,FALSE,finalized,3,2/25/15 19:29,1,Late Flight,1,American,NA,Charles_Joly,NA,0,NA,2/23/15 21:10,570088e12,"Chicago, Il",Central Time (US & Canada)
negative,"@AmericanAir My bag flew with AA while I flew with Delta, and I'm still not sure whose final carrier is referred to.",681677757,FALSE,finalized,3,2/25/15 19:13,0.656,Lost Luggage,0.656,American,NA,sannimaarit,NA,0,NA,2/23/15 21:10,570088e12,Finn between Detroit & Toledo,Helsinki
neutral,@AmericanAir follow me back so I can DM you guys,681677758,FALSE,finalized,3,2/25/15 18:45,1,NA,NA,American,NA,jordnnicole7,NA,0,NA,2/23/15 21:09,570088e12,NA,Eastern Time (US & Canada)
negative,@AmericanAir you have Cancelled Flightled my flights because of my last name. Do the right thing and reinstate my tickets,681677759,FALSE,finalized,3,2/25/15 18:49,1,Cancelled Flight,1,American,NA,marcy_test,NA,0,NA,2/23/15 21:08,570088e12,Arlington VA,NA
negative,@americanair flight veers off icy runway at @dfwairport. Most DFW flights Cancelled Flighted Mon http://t.co/Q37pOWn6uv @Cowboycerrone figures right?,681677760,FALSE,finalized,3,2/25/15 19:09,1,Cancelled Flight,1,American,NA,H00SIERB0Y,NA,0,NA,2/23/15 21:07,570088e12,NA,Arizona
negative,"@AmericanAir you know I love this airline, but why are my friends @MEGENTRIPODI @jordnnicole7 having such a problem retaining info they need",681677761,FALSE,finalized,3,2/25/15 19:15,1,Customer Service Issue,1,American,NA,GrxntChristian,NA,0,NA,2/23/15 21:06,570087e12,NA,Central Time (US & Canada)
negative,"@AmericanAir $600 Late Flightr, 2 complete itinerary changes, and lost work and time, but yeah ""I"" got it rebooked",681677762,FALSE,finalized,3,2/25/15 19:21,0.6978,Cancelled Flight,0.3674,American,NA,GarrettBogar,NA,0,NA,2/23/15 21:06,570087e12,NA,NA
positive,@americanair Not surprised that you were the Fastest Responding US Brand on Twitter for Q2 + Q3 2014. Also 10th fastest in the world in Q3,681677763,FALSE,finalized,3,2/25/15 18:47,0.6702,NA,NA,American,NA,fmisle,NA,0,NA,2/23/15 21:05,570087e12,"San Antonio, TX / Boston, MA",Eastern Time (US & Canada)
negative,@AmericanAir you've got to be kidding. Look at the pictures.  I'm hoping it's on the flight that just came in. The whole story is 2 much,681677764,FALSE,finalized,3,2/25/15 18:59,1,Lost Luggage,0.6416,American,NA,showbiz411,NA,0,NA,2/23/15 21:04,570087e12,"New York, NY",Eastern Time (US & Canada)
negative,"@AmericanAir You're clueless. A kind rez agnt contacted USAir 4me around midnite, told them what to do. If not that I'd have missed funeral.",681677765,FALSE,finalized,3,2/25/15 19:17,1,Customer Service Issue,0.3666,American,NA,CathyS_1109,NA,0,NA,2/23/15 21:03,570087e12,NA,Eastern Time (US & Canada)
negative,"Nice try @AmericanAir I heard your crew whisper ""she's still at the hotel, she probably doesn't think she has to work until tomorrow""",681677766,FALSE,finalized,3,2/25/15 19:34,1,Flight Attendant Complaints,0.354,American,NA,GarrettBogar,NA,0,NA,2/23/15 21:03,570086e12,NA,NA
neutral,@AmericanAir do you have hand sanitizer in the bathrooms on your flights?,681677767,FALSE,finalized,3,2/25/15 19:22,1,NA,NA,American,NA,MDTwankyTwank,NA,0,NA,2/23/15 21:02,570086e12,"Greenbow, Alabama",NA
negative,@AmericanAir I'm at the airport right now and your people didn't know how to react and help me with this situation. Very frustrated.,681677768,FALSE,finalized,3,2/25/15 18:58,1,Flight Attendant Complaints,0.6846,American,NA,Alefishman,NA,0,NA,2/23/15 21:01,570086e12,Argentina,Buenos Aires
positive,@AmericanAir Thank you,681677769,FALSE,finalized,3,2/25/15 19:04,0.6807,NA,NA,American,NA,csckirk,NA,0,NA,2/23/15 21:00,570086e12,North Texas,Central Time (US & Canada)
negative,"@AmericanAir So break whatever you want, take no responsibility..Too bad for customer? #media #filmcrew @chicagotribune @WSJ #nytimes @CNN",681677770,FALSE,finalized,3,2/25/15 18:57,0.6661,Customer Service Issue,0.6661,American,NA,CineDrones,NA,0,NA,2/23/15 21:00,570086e12,"Orlando, FL",Eastern Time (US & Canada)
negative,"@americanair flight veers off icy runway at @dfwairport. Most DFW flights Cancelled Flighted Monday, Flightaware says. http://t.co/atwyiFh6Zy",681677771,FALSE,finalized,3,2/25/15 19:52,0.6722,Cancelled Flight,0.6722,American,NA,iWorldSolutions,NA,1,NA,2/23/15 20:59,570086e12,World Wide,Pretoria
negative,@AmericanAir my mom tried also. That wasn't the reason they wouldn't change it. Y'all literally said that you'd rather have an empty seat.,681677772,FALSE,finalized,3,2/25/15 19:08,1,Can't Tell,0.6651,American,NA,Caleigh_Wilson,NA,0,NA,2/23/15 20:57,570085e12,"Los Angeles, CA",NA
positive,@AmericanAir No apology necessary. It was wind and I was on Delta. XOXO,681677773,FALSE,finalized,3,2/25/15 19:11,0.6605,NA,NA,American,NA,tifotter,NA,0,NA,2/23/15 20:57,570085e12,"Sugarhood, SLC",Mountain Time (US & Canada)
negative,@AmericanAir YOU FUCKING SUCK,681677774,FALSE,finalized,3,2/25/15 19:46,1,Can't Tell,1,American,NA,em_fitzpatrick,NA,0,NA,2/23/15 20:55,570085e12,NA,Eastern Time (US & Canada)
positive,@AmericanAir thank you,681677775,FALSE,finalized,3,2/25/15 19:13,0.669,NA,NA,American,NA,lczand,NA,0,NA,2/23/15 20:51,570084e12,SE USA,Central Time (US & Canada)
neutral,@AmericanAir on our way now,681677776,FALSE,finalized,3,2/25/15 18:58,1,NA,NA,American,NA,Gww1863,NA,0,"[39.8893997, -75.219676]",2/23/15 20:48,570083e12,NA,NA
